174.0	91.0	93.0	23.81	1	1	1	1
175.0	93.0	186.0	6.71	1	1	1	1
176.0	94.0	100.0	35.71	1	1	1	1
177.0	94.0	101.0	50.25	1	1	1	1
178.0	95.0	99.0	9.53	1	1	1	1
179.0	95.0	103.0	57.47	1	1	1	1
180.0	96.0	97.0	555.56	1	1	1	1
181.0	96.0	138.0	62.5	1	1	1	1
182.0	97.0	98.0	36.9	1	1	1	1
183.0	97.0	100.0	3.43	1	1	1	1
184.0	97.0	245.0	1.62	1	1	1	1
185.0	98.0	99.0	29.5	1	1	1	1
186.0	98.0	100.0	17.18	1	1	1	1
187.0	98.0	243.0	43.48	1	1	1	1
188.0	99.0	244.0	43.48	1	1	1	1
189.0	99.0	245.0	-2.7	1	1	1	1
190.0	101.0	102.0	4.27	1	1	1	1
191.0	101.0	104.0	2.73	1	1	1	1
192.0	101.0	136.0	51.28	1	1	1	1
193.0	102.0	103.0	9.29	1	1	1	1
194.0	102.0	104.0	7.07	1	1	1	1
195.0	103.0	139.0	25.25	1	1	1	1
196.0	104.0	105.0	50.76	1	1	1	1
197.0	105.0	106.0	24.69	1	1	1	1
198.0	105.0	108.0	9.04	1	1	1	1
199.0	105.0	111.0	5.92	1	1	1	1
200.0	105.0	136.0	20.0	1	1	1	1
201.0	105.0	137.0	18.59	1	1	1	1
202.0	105.0	148.0	8.64	1	1	1	1
203.0	106.0	107.0	17.33	1	1	1	1
204.0	106.0	113.0	29.76	1	1	1	1
205.0	106.0	147.0	17.33	1	1	1	1
206.0	107.0	109.0	12.94	1	1	1	1
207.0	107.0	112.0	51.81	1	1	1	1
208.0	108.0	109.0	13.3	1	1	1	1
209.0	108.0	112.0	53.76	1	1	1	1
210.0	109.0	110.0	55.56	1	1	1	1
211.0	109.0	111.0	60.98	1	1	1	1
212.0	109.0	129.0	71.43	1	1	1	1
213.0	109.0	130.0	60.61	1	1	1	1
214.0	109.0	146.0	12.61	1	1	1	1
215.0	109.0	147.0	12.76	1	1	1	1
216.0	109.0	263.0	51.81	1	1	1	1
217.0	111.0	149.0	24.88	1	1	1	1
218.0	112.0	116.0	85.47	1	1	1	1
219.0	112.0	147.0	51.81	1	1	1	1
220.0	112.0	148.0	53.76	1	1	1	1
221.0	112.0	150.0	99.01	1	1	1	1
222.0	113.0	114.0	34.13	1	1	1	1
223.0	113.0	163.0	26.25	1	1	1	1
224.0	114.0	115.0	16.05	1	1	1	1
225.0	115.0	116.0	11.24	1	1	1	1
226.0	115.0	131.0	25.64	1	1	1	1
227.0	116.0	119.0	87.72	1	1	1	1
228.0	116.0	142.0	26.04	1	1	1	1
229.0	116.0	160.0	294.12	1	1	1	1
230.0	116.0	165.0	66.23	1	1	1	1
231.0	116.0	167.0	294.12	1	1	1	1
232.0	117.0	160.0	49.5	1	1	1	1
233.0	117.0	167.0	49.5	1	1	1	1
234.0	118.0	151.0	4.45	1	1	1	1
235.0	118.0	161.0	76.34	1	1	1	1
236.0	118.0	264.0	59.88	1	1	1	1
237.0	119.0	120.0	11.96	1	1	1	1
238.0	119.0	121.0	8.83	1	1	1	1
239.0	119.0	124.0	2.97	1	1	1	1
240.0	119.0	125.0	3.3	1	1	1	1
241.0	119.0	126.0	2.86	1	1	1	1
242.0	119.0	161.0	112.36	1	1	1	1
243.0	120.0	125.0	4.41	1	1	1	1
244.0	120.0	153.0	16.58	1	1	1	1
245.0	121.0	122.0	17.54	1	1	1	1
246.0	121.0	154.0	20.08	1	1	1	1
247.0	122.0	123.0	12.0	1	1	1	1
248.0	122.0	124.0	12.94	1	1	1	1
249.0	122.0	127.0	26.95	1	1	1	1
250.0	122.0	128.0	11.0	1	1	1	1
251.0	124.0	125.0	17.01	1	1	1	1
252.0	124.0	128.0	6.62	1	1	1	1
253.0	124.0	159.0	54.95	1	1	1	1
254.0	125.0	126.0	19.84	1	1	1	1
255.0	127.0	157.0	6.55	1	1	1	1
256.0	127.0	158.0	2.55	1	1	1	1
257.0	130.0	149.0	25.51	1	1	1	1
258.0	131.0	132.0	10.45	1	1	1	1
259.0	132.0	140.0	34.72	1	1	1	1
260.0	132.0	162.0	15.65	1	1	1	1
261.0	133.0	135.0	3.16	1	1	1	1
262.0	133.0	162.0	3.27	1	1	1	1
263.0	134.0	135.0	39.06	1	1	1	1
264.0	134.0	140.0	17.61	1	1	1	1
265.0	134.0	143.0	43.29	1	1	1	1
266.0	136.0	138.0	102.04	1	1	1	1
267.0	137.0	138.0	35.09	1	1	1	1
268.0	137.0	139.0	22.32	1	1	1	1
269.0	141.0	143.0	30.67	1	1	1	1
270.0	141.0	144.0	40.82	1	1	1	1
271.0	142.0	143.0	19.46	1	1	1	1
272.0	144.0	145.0	81.3	1	1	1	1
273.0	145.0	265.0	64.94	1	1	1	1
274.0	146.0	148.0	56.18	1	1	1	1
275.0	151.0	152.0	2.06	1	1	1	1
276.0	151.0	153.0	4.52	1	1	1	1
277.0	152.0	153.0	3.0	1	1	1	1
278.0	152.0	154.0	3.26	1	1	1	1
279.0	152.0	155.0	1.99	1	1	1	1
280.0	154.0	155.0	2.76	1	1	1	1
281.0	154.0	158.0	3.23	1	1	1	1
282.0	155.0	156.0	12.06	1	1	1	1
283.0	156.0	157.0	11.81	1	1	1	1
284.0	157.0	158.0	5.39	1	1	1	1
285.0	157.0	159.0	34.48	1	1	1	1
286.0	160.0	166.0	120.48	1	1	1	1
287.0	163.0	164.0	40.82	1	1	1	1
288.0	165.0	167.0	116.28	1	1	1	1
289.0	166.0	167.0	116.28	1	1	1	1
290.0	168.0	187.0	10.53	1	1	1	1
291.0	168.0	188.0	14.49	1	1	1	1
292.0	168.0	189.0	3.97	1	1	1	1
293.0	169.0	208.0	15.97	1	1	1	1
294.0	169.0	210.0	454.55	1	1	1	1
295.0	169.0	219.0	36.36	1	1	1	1
296.0	170.0	171.0	20.83	1	1	1	1
297.0	170.0	204.0	16.39	1	1	1	1
298.0	171.0	204.0	111.11	1	1	1	1
299.0	172.0	175.0	4.22	1	1	1	1
300.0	172.0	184.0	15.87	1	1	1	1
301.0	172.0	187.0	7.87	1	1	1	1
302.0	173.0	198.0	34.97	1	1	1	1
303.0	173.0	242.0	28.17	1	1	1	1
304.0	174.0	191.0	27.32	1	1	1	1
305.0	174.0	198.0	34.97	1	1	1	1
306.0	175.0	176.0	25.0	1	1	1	1
307.0	175.0	189.0	12.35	1	1	1	1
308.0	175.0	246.0	50.0	1	1	1	1
309.0	176.0	177.0	16.67	1	1	1	1
310.0	176.0	190.0	25.0	1	1	1	1
311.0	177.0	181.0	1.45	1	1	1	1
312.0	177.0	182.0	21.74	1	1	1	1
313.0	177.0	188.0	4.74	1	1	1	1
314.0	177.0	189.0	13.7	1	1	1	1
315.0	177.0	190.0	9.17	1	1	1	1
316.0	178.0	179.0	7.41	1	1	1	1
317.0	178.0	189.0	9.8	1	1	1	1
318.0	179.0	189.0	7.81	1	1	1	1
319.0	179.0	227.0	4.55	1	1	1	1
320.0	180.0	183.0	5.46	1	1	1	1
321.0	181.0	190.0	7.81	1	1	1	1
322.0	182.0	190.0	16.95	1	1	1	1
323.0	183.0	184.0	14.71	1	1	1	1
324.0	183.0	246.0	4.9	1	1	1	1
325.0	184.0	185.0	2.24	1	1	1	1
326.0	185.0	186.0	10.75	1	1	1	1
327.0	185.0	187.0	2.38	1	1	1	1
328.0	190.0	191.0	81.97	1	1	1	1
329.0	191.0	194.0	12.85	1	1	1	1
330.0	192.0	193.0	26.32	1	1	1	1
331.0	193.0	194.0	54.05	1	1	1	1
332.0	193.0	221.0	92.59	1	1	1	1
333.0	194.0	195.0	40.16	1	1	1	1
334.0	195.0	196.0	20.12	1	1	1	1
335.0	196.0	197.0	21.93	1	1	1	1
336.0	196.0	198.0	56.5	1	1	1	1
337.0	196.0	199.0	25.32	1	1	1	1
338.0	197.0	198.0	28.25	1	1	1	1
339.0	197.0	199.0	20.66	1	1	1	1
340.0	198.0	216.0	555.56	1	1	1	1
341.0	199.0	200.0	33.9	1	1	1	1
342.0	199.0	217.0	217.39	1	1	1	1
343.0	200.0	202.0	769.23	1	1	1	1
344.0	201.0	216.0	19.46	1	1	1	1
345.0	202.0	203.0	51.28	1	1	1	1
346.0	203.0	204.0	15.62	1	1	1	1
347.0	203.0	205.0	123.46	1	1	1	1
348.0	205.0	210.0	47.17	1	1	1	1
349.0	206.0	210.0	21.19	1	1	1	1
350.0	207.0	208.0	114.94	1	1	1	1
351.0	207.0	210.0	10.91	1	1	1	1
352.0	207.0	213.0	34.72	1	1	1	1
353.0	208.0	209.0	30.12	1	1	1	1
354.0	210.0	211.0	144.93	1	1	1	1
355.0	210.0	216.0	1666.67	1	1	1	1
356.0	211.0	212.0	20.62	1	1	1	1
357.0	213.0	214.0	38.61	1	1	1	1
358.0	213.0	215.0	62.5	1	1	1	1
359.0	213.0	216.0	36.76	1	1	1	1
360.0	214.0	217.0	1666.67	1	1	1	1
361.0	216.0	220.0	64.94	1	1	1	1
362.0	217.0	218.0	62.5	1	1	1	1
363.0	219.0	230.0	232.56	1	1	1	1
364.0	221.0	224.0	11.75	1	1	1	1
365.0	221.0	226.0	13.83	1	1	1	1
366.0	222.0	223.0	28.17	1	1	1	1
367.0	222.0	224.0	5.54	1	1	1	1
368.0	223.0	225.0	18.15	1	1	1	1
369.0	224.0	225.0	13.66	1	1	1	1
370.0	224.0	226.0	4.72	1	1	1	1
371.0	225.0	226.0	7.78	1	1	1	1
372.0	226.0	227.0	8.23	1	1	1	1
373.0	227.0	228.0	9.96	1	1	1	1
374.0	228.0	229.0	5.39	1	1	1	1
375.0	266.0	270.0	287.36	1	1	1	1
376.0	266.0	271.0	2.29	1	1	1	1
377.0	266.0	273.0	1.54	1	1	1	1
378.0	267.0	273.0	2.31	1	1	1	1
379.0	267.0	273.0	2.31	1	1	1	1
380.0	267.0	274.0	14.23	1	1	1	1
381.0	267.0	277.0	0.31	1	1	1	1
382.0	268.0	271.0	2.03	1	1	1	1
383.0	268.0	271.0	2.03	1	1	1	1
384.0	268.0	272.0	4.05	1	1	1	1
385.0	268.0	280.0	0.21	1	1	1	1
386.0	268.0	281.0	0.2	1	1	1	1
387.0	268.0	282.0	0.21	1	1	1	1
388.0	268.0	283.0	0.72	1	1	1	1
389.0	268.0	284.0	0.29	1	1	1	1
390.0	268.0	285.0	0.6	1	1	1	1
391.0	268.0	286.0	0.39	1	1	1	1
392.0	268.0	287.0	0.34	1	1	1	1
393.0	268.0	291.0	15.74	1	1	1	1
394.0	269.0	288.0	0.41	1	1	1	1
395.0	269.0	289.0	0.18	1	1	1	1
396.0	269.0	290.0	0.59	1	1	1	1
397.0	269.0	291.0	34.55	1	1	1	1
398.0	270.0	292.0	2.67	1	1	1	1
399.0	270.0	293.0	2.67	1	1	1	1
400.0	270.0	294.0	2.63	1	1	1	1
401.0	270.0	295.0	6.58	1	1	1	1
402.0	270.0	296.0	1.25	1	1	1	1
403.0	271.0	272.0	4.05	1	1	1	1
404.0	272.0	297.0	0.34	1	1	1	1
405.0	272.0	298.0	0.49	1	1	1	1
406.0	273.0	299.0	1.01	1	1	1	1
407.0	274.0	275.0	0.36	1	1	1	1
408.0	274.0	276.0	1.05	1	1	1	1
409.0	276.0	278.0	0.25	1	1	1	1
410.0	276.0	279.0	0.28	1	1	1	1
411.0	294.0	300.0	1.33	1	1	1	1

#Measurements Info
1	1	0	1
2	1	0	1
3	1	0	1
4	1	0	1
5	1	0	1
6	1	0	1
7	1	0	1
8	1	0	1
9	1	0	1
10	1	0	1
11	1	0	1
12	1	0	1
13	1	0	1
14	1	0	1
15	1	0	1
16	1	0	1
17	1	0	1
18	1	0	1
19	1	0	1
20	1	0	1
21	1	0	1
22	1	0	1
23	1	0	1
24	1	0	1
25	1	0	1
26	1	0	1
27	1	0	1
28	1	0	1
29	1	0	1
30	1	0	1
31	1	0	1
32	1	0	1
33	1	0	1
34	1	0	1
35	1	0	1
36	1	0	1
37	1	0	1
38	1	0	1
39	1	0	1
40	1	0	1
41	1	0	1
42	1	0	1
43	1	0	1
44	1	0	1
45	1	0	1
46	1	0	1
47	1	0	1
48	1	0	1
49	1	0	1
50	1	0	1
51	1	0	1
52	1	0	1
53	1	0	1
54	1	0	1
55	1	0	1
56	1	0	1
57	1	0	1
58	1	0	1
59	1	0	1
60	1	0	1
61	1	0	1
62	1	0	1
63	1	0	1
64	1	0	1
65	1	0	1
66	1	0	1
67	1	0	1
68	1	0	1
69	1	0	1
70	1	0	1
71	1	0	1
72	1	0	1
73	1	0	1
74	1	0	1
75	1	0	1
76	1	0	1
77	1	0	1
78	1	0	1
79	1	0	1
80	1	0	1
81	1	0	1
82	1	0	1
83	1	0	1
84	1	0	1
85	1	0	1
86	1	0	1
87	1	0	1
88	1	0	1
89	1	0	1
90	1	0	1
91	1	0	1
92	1	0	1
93	1	0	1
94	1	0	1
95	1	0	1
96	1	0	1
97	1	0	1
98	1	0	1
99	1	0	1
100	1	0	1
101	1	0	1
102	1	0	1
103	1	0	1
104	1	0	1
105	1	0	1
106	1	0	1
107	1	0	1
108	1	0	1
109	1	0	1
110	1	0	1
111	1	0	1
112	1	0	1
113	1	0	1
114	1	0	1
115	1	0	1
116	1	0	1
117	1	0	1
118	1	0	1
119	1	0	1
120	1	0	1
121	1	0	1
122	1	0	1
123	1	0	1
124	1	0	1
125	1	0	1
126	1	0	1
127	1	0	1
128	1	0	1
129	1	0	1
130	1	0	1
131	1	0	1
132	1	0	1
133	1	0	1
134	1	0	1
135	1	0	1
136	1	0	1
137	1	0	1
138	1	0	1
139	1	0	1
140	1	0	1
141	1	0	1
142	1	0	1
143	1	0	1
144	1	0	1
145	1	0	1
146	1	0	1
147	1	0	1
148	1	0	1
149	1	0	1
150	1	0	1
151	1	0	1
152	1	0	1
153	1	0	1
154	1	0	1
155	1	0	1
156	1	0	1
157	1	0	1
158	1	0	1
159	1	0	1
160	1	0	1
161	1	0	1
162	1	0	1
163	1	0	1
164	1	0	1
165	1	0	1
166	1	0	1
167	1	0	1
168	1	0	1
169	1	0	1
170	1	0	1
171	1	0	1
172	1	0	1
173	1	0	1
174	1	0	1
175	1	0	1
176	1	0	1
177	1	0	1
178	1	0	1
179	1	0	1
180	1	0	1
181	1	0	1
182	1	0	1
183	1	0	1
184	1	0	1
185	1	0	1
186	1	0	1
187	1	0	1
188	1	0	1
189	1	0	1
190	1	0	1
191	1	0	1
192	1	0	1
193	1	0	1
194	1	0	1
195	1	0	1
196	1	0	1
197	1	0	1
198	1	0	1
199	1	0	1
200	1	0	1
201	1	0	1
202	1	0	1
203	1	0	1
204	1	0	1
205	1	0	1
206	1	0	1
207	1	0	1
208	1	0	1
209	1	0	1
210	1	0	1
211	1	0	1
212	1	0	1
213	1	0	1
214	1	0	1
215	1	0	1
216	1	0	1
217	1	0	1
218	1	0	1
219	1	0	1
220	1	0	1
221	1	0	1
222	1	0	1
223	1	0	1
224	1	0	1
225	1	0	1
226	1	0	1
227	1	0	1
228	1	0	1
229	1	0	1
230	1	0	1
231	1	0	1
232	1	0	1
233	1	0	1
234	1	0	1
235	1	0	1
236	1	0	1
237	1	0	1
238	1	0	1
239	1	0	1
240	1	0	1
241	1	0	1
242	1	0	1
243	1	0	1
244	1	0	1
245	1	0	1
246	1	0	1
247	1	0	1
248	1	0	1
249	1	0	1
250	1	0	1
251	1	0	1
252	1	0	1
253	1	0	1
254	1	0	1
255	1	0	1
256	1	0	1
257	1	0	1
258	1	0	1
259	1	0	1
260	1	0	1
261	1	0	1
262	1	0	1
263	1	0	1
264	1	0	1
265	1	0	1
266	1	0	1
267	1	0	1
268	1	0	1
269	1	0	1
270	1	0	1
271	1	0	1
272	1	0	1
273	1	0	1
274	1	0	1
275	1	0	1
276	1	0	1
277	1	0	1
278	1	0	1
279	1	0	1
280	1	0	1
281	1	0	1
282	1	0	1
283	1	0	1
284	1	0	1
285	1	0	1
286	1	0	1
287	1	0	1
288	1	0	1
289	1	0	1
290	1	0	1
291	1	0	1
292	1	0	1
293	1	0	1
294	1	0	1
295	1	0	1
296	1	0	1
297	1	0	1
298	1	0	1
299	1	0	1
300	1	0	1
301	1	0	1
302	1	0	1
303	1	0	1
304	1	0	1
305	1	0	1
306	1	0	1
307	1	0	1
308	1	0	1
309	1	0	1
310	1	0	1
311	1	0	1
312	1	0	1
313	1	0	1
314	1	0	1
315	1	0	1
316	1	0	1
317	1	0	1
318	1	0	1
319	1	0	1
320	1	0	1
321	1	0	1
322	1	0	1
323	1	0	1
324	1	0	1
325	1	0	1
326	1	0	1
327	1	0	1
328	1	0	1
329	1	0	1
330	1	0	1
331	1	0	1
332	1	0	1
333	1	0	1
334	1	0	1
335	1	0	1
336	1	0	1
337	1	0	1
338	1	0	1
339	1	0	1
340	1	0	1
341	1	0	1
342	1	0	1
343	1	0	1
344	1	0	1
345	1	0	1
346	1	0	1
347	1	0	1
348	1	0	1
349	1	0	1
350	1	0	1
351	1	0	1
352	1	0	1
353	1	0	1
354	1	0	1
355	1	0	1
356	1	0	1
357	1	0	1
358	1	0	1
359	1	0	1
360	1	0	1
361	1	0	1
362	1	0	1
363	1	0	1
364	1	0	1
365	1	0	1
366	1	0	1
367	1	0	1
368	1	0	1
369	1	0	1
370	1	0	1
371	1	0	1
372	1	0	1
373	1	0	1
374	1	0	1
375	1	0	1
376	1	0	1
377	1	0	1
378	1	0	1
379	1	0	1
380	1	0	1
381	1	0	1
382	1	0	1
383	1	0	1
384	1	0	1
385	1	0	1
386	1	0	1
387	1	0	1
388	1	0	1
389	1	0	1
390	1	0	1
391	1	0	1
392	1	0	1
393	1	0	1
394	1	0	1
395	1	0	1
396	1	0	1
397	1	0	1
398	1	0	1
399	1	0	1
400	1	0	1
401	1	0	1
402	1	0	1
403	1	0	1
404	1	0	1
405	1	0	1
406	1	0	1
407	1	0	1
408	1	0	1
409	1	0	1
410	1	0	1
411	1	0	1
412	1	0	1
413	1	0	1
414	1	0	1
415	1	0	1
416	1	0	1
417	1	0	1
418	1	0	1
419	1	0	1
420	1	0	1
421	1	0	1
422	1	0	1
423	1	0	1
424	1	0	1
425	1	0	1
426	1	0	1
427	1	0	1
428	1	0	1
429	1	0	1
430	1	0	1
431	1	0	1
432	1	0	1
433	1	0	1
434	1	0	1
435	1	0	1
436	1	0	1
437	1	0	1
438	1	0	1
439	1	0	1
440	1	0	1
441	1	0	1
442	1	0	1
443	1	0	1
444	1	0	1
445	1	0	1
446	1	0	1
447	1	0	1
448	1	0	1
449	1	0	1
450	1	0	1
451	1	0	1
452	1	0	1
453	1	0	1
454	1	0	1
455	1	0	1
456	1	0	1
457	1	0	1
458	1	0	1
459	1	0	1
460	1	0	1
461	1	0	1
462	1	0	1
463	1	0	1
464	1	0	1
465	1	0	1
466	1	0	1
467	1	0	1
468	1	0	1
469	1	0	1
470	1	0	1
471	1	0	1
472	1	0	1
473	1	0	1
474	1	0	1
475	1	0	1
476	1	0	1
477	1	0	1
478	1	0	1
479	1	0	1
480	1	0	1
481	1	0	1
482	1	0	1
483	1	0	1
484	1	0	1
485	1	0	1
486	1	0	1
487	1	0	1
488	1	0	1
489	1	0	1
490	1	0	1
491	1	0	1
492	1	0	1
493	1	0	1
494	1	0	1
495	1	0	1
496	1	0	1
497	1	0	1
498	1	0	1
499	1	0	1
500	1	0	1
501	1	0	1
502	1	0	1
503	1	0	1
504	1	0	1
505	1	0	1
506	1	0	1
507	1	0	1
508	1	0	1
509	1	0	1
510	1	0	1
511	1	0	1
